================================ Starting Log =================================
Current Time: 2015-10-18 0:0:1.400
Time (ms), Scaled. Acc x (mg), Scaled. Acc y (mg), Scaled. Acc z (mg), Gyr (DPS) x, Gyr (DPS) y, Gyr (DPS) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, Pressure (hPa), Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux ModeN, E, D, u, v, w, q1, q2, q3, q4, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg), 
11386, -00003.42,  00018.55,  01010.25, -00001.85,  00001.62,  00001.58, -00005.10, -00007.05,  00067.95,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
11432,  00002.93,  00012.21,  01013.18, -00002.07,  00000.69,  00001.92, -00003.90, -00008.25,  00068.70,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11466, -00009.77,  00024.90,  01021.00, -00000.58, -00000.40,  00001.30, -00003.00, -00006.15,  00067.35,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
11506, -00004.88,  00021.97,  01012.21, -00001.63,  00001.11, -00000.06, -00004.80, -00006.75,  00066.75,  00024.39, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11552, -00007.32,  00023.44,  01021.00, -00000.52,  00002.40,  00000.56, -00004.20, -00007.20,  00066.90,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11586, -00005.86,  00021.48,  01020.02, -00000.24,  00002.26, -00000.23, -00003.15, -00009.30,  00068.25,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
11631, -00017.09,  00004.39,  01015.14, -00002.34,  00000.92, -00001.18, -00004.35, -00007.50,  00068.25,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 93.60, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 93.60, 90.00
11666, -00007.32,  00015.62,  01011.72,  00000.15, -00000.42,  00001.57, -00003.30, -00007.95,  00068.40,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11706, -00011.23,  00013.67,  01016.60,  00000.47,  00000.48,  00000.17, -00004.50, -00007.20,  00066.90,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
11752, -00021.00,  00015.14,  01021.00,  00000.98,  00002.03, -00000.45, -00004.20, -00006.45,  00066.90,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
